image_id,hog_pca_0,hog_pca_1,hog_pca_2,hog_pca_3,hog_pca_4,hog_pca_5,hog_pca_6,hog_pca_7,hog_pca_8,hog_pca_9,hog_pca_10,hog_pca_11,hog_pca_12,hog_pca_13,hog_pca_14,hog_pca_15,hog_pca_16,hog_pca_17,hog_pca_18,hog_pca_19,hog_pca_20,hog_pca_21,hog_pca_22,hog_pca_23,hog_pca_24,hog_pca_25,hog_pca_26,hog_pca_27,hog_pca_28,hog_pca_29,hog_pca_30,hog_pca_31,hog_pca_32,hog_pca_33,hog_pca_34,hog_pca_35,hog_pca_36,hog_pca_37,hog_pca_38,hog_pca_39,hog_pca_40,hog_pca_41,hog_pca_42,hog_pca_43,hog_pca_44,hog_pca_45,hog_pca_46,hog_pca_47,hog_pca_48,hog_pca_49,hog_pca_50,hog_pca_51,hog_pca_52,hog_pca_53,hog_pca_54,hog_pca_55,hog_pca_56,hog_pca_57,hog_pca_58,hog_pca_59,hog_pca_60,hog_pca_61,hog_pca_62,hog_pca_63,hog_pca_64,hog_pca_65,hog_pca_66,hog_pca_67,hog_pca_68,hog_pca_69,hog_pca_70,hog_pca_71,hog_pca_72,hog_pca_73,hog_pca_74,hog_pca_75,hog_pca_76,hog_pca_77,hog_pca_78,hog_pca_79,hog_pca_80,hog_pca_81,hog_pca_82,hog_pca_83,hog_pca_84,hog_pca_85,hog_pca_86,hog_pca_87,hog_pca_88,hog_pca_89,hog_pca_90,hog_pca_91,hog_pca_92,hog_pca_93,hog_pca_94,hog_pca_95,hog_pca_96,hog_pca_97,hog_pca_98,hog_pca_99
train_Wilson_Warbler_0010,-1.095589,-1.115877,-0.038107,-0.086967,-0.423655,-0.128187,-0.000830,-0.982906,0.435405,-0.496849,0.770431,0.319406,-0.189673,-0.386898,-0.397807,0.373181,-0.501741,-0.033319,-0.868582,-0.261043,-0.453689,0.166611,0.442839,-0.266149,0.171746,-0.427787,-0.385831,-0.126730,-0.390000,0.115320,0.530819,0.053213,0.150331,0.700336,-0.449811,-0.051979,-0.108969,-0.456274,0.086981,0.496776,-0.205214,-0.030576,0.179714,0.113743,0.068891,-0.125588,-0.126078,0.088686,-0.194013,-0.003065,0.391732,0.159316,-0.031094,0.041917,0.687060,-0.226887,-0.331210,-0.452029,-0.012228,-0.121451,0.259752,-0.094199,0.064821,-0.109152,-0.447983,0.328252,-0.299836,-0.032277,-0.199659,0.336510,-0.048716,0.219910,-0.231034,-0.064543,0.013682,0.075956,0.149521,-0.373436,-0.154162,0.055361,0.182676,-0.298070,0.052305,-0.141358,-0.046718,-0.207280,0.232983,0.054772,0.288983,-0.155451,0.006983,-0.039774,0.179089,-0.286162,-0.205658,-0.139099,0.124506,-0.113911,-0.230488,0.102308
train_Wilson_Warbler_0011,0.126045,0.702508,-0.640887,-0.129041,-0.555947,0.603427,-0.216106,0.607243,-0.696292,0.297059,-0.079183,0.077283,-0.241348,-0.117368,-0.536006,-0.071430,0.501683,0.166521,-0.377190,0.168098,0.458715,0.394846,-0.240820,-0.865783,0.739589,-0.647885,-0.541811,-0.416625,0.218637,0.585890,-0.265704,-0.470289,0.341829,0.004486,0.160621,0.467382,-0.118840,0.655412,0.297851,0.102276,0.097191,0.132635,-0.007199,-0.205529,0.457361,0.430093,0.584808,0.319700,-0.099553,0.150877,0.872210,-0.021717,0.274501,0.583014,0.134094,-0.570746,-0.359329,0.002850,-0.214371,0.502510,-0.108283,0.066189,0.295267,-0.039337,0.446747,0.098621,-0.372714,-0.163041,-0.199094,0.084687,0.131719,-0.084386,0.075941,-0.174002,0.074112,0.033234,0.103035,0.249173,-0.182068,-0.007149,0.385327,0.165642,-0.139096,-0.376599,0.037294,-0.362441,0.431638,-0.048781,0.239259,0.226408,-0.106689,0.288653,-0.248797,-0.063962,-0.019135,0.001078,0.158455,0.062032,0.125349,0.381531
train_Wilson_Warbler_0012,0.380172,-1.334230,0.176359,-0.189438,-0.932484,0.205137,0.808611,0.152027,0.432898,-0.084184,-0.517846,-0.106696,0.007024,-0.293496,-0.064309,-0.365150,-0.218112,0.625252,0.086340,-0.537672,0.456533,0.335628,-0.171487,0.182743,0.238454,-0.062135,0.698603,0.111797,-0.086184,0.289793,0.454163,-0.422682,-0.327912,0.275096,-0.220545,0.074198,-0.181513,0.228134,0.205247,0.026122,0.118223,-0.085738,-0.377518,-0.187226,0.326208,0.609874,-0.107016,0.298949,-0.296107,-0.000984,0.006084,0.792210,-0.173521,-0.148419,-0.339166,0.060097,-0.023335,-0.097166,-0.063559,-0.094500,0.219455,-0.244611,0.068472,-0.155727,0.491089,-0.508254,0.496537,-0.080184,-0.071382,0.073511,-0.144693,-0.087226,-0.101195,0.266806,0.053044,0.170920,-0.147043,0.144845,-0.036356,-0.153548,0.189631,-0.059507,0.263940,0.313012,0.034615,0.147303,0.186933,0.094749,0.074961,0.236750,0.281941,-0.163186,0.131523,0.270473,-0.228252,0.061924,0.009969,-0.117047,-0.540204,-0.009368
train_Wilson_Warbler_0013,0.156957,0.136241,-1.110732,-0.066717,0.313270,-0.205956,0.154356,0.621740,0.598245,-0.187784,0.012239,-0.032732,-0.717103,-0.033327,0.374251,-0.398125,-0.122461,0.231501,-0.732663,-0.139199,-0.698047,-0.462548,-0.031886,0.470260,-0.087356,-0.273914,0.112829,0.278783,0.149048,-0.191230,0.005566,0.585219,0.401541,0.348699,-0.648637,0.175538,-0.075908,-0.300069,-0.058478,-0.116631,0.230665,0.318740,0.177575,-0.217891,-0.129019,-0.088160,0.240832,0.095072,-0.257075,-0.196492,0.318222,0.188159,-0.113838,0.154470,0.282265,0.042416,-0.182174,-0.506609,-0.022384,-0.084504,-0.103609,0.347661,-0.167075,0.210352,0.340176,0.143720,-0.048838,-0.102425,-0.432247,-0.119144,0.272098,-0.058862,0.101818,-0.039397,-0.158003,-0.273773,0.032344,-0.305255,-0.025888,-0.190091,-0.191101,-0.258342,-0.039927,0.058500,-0.117709,0.317031,0.046273,-0.005854,-0.174089,0.045388,-0.057885,0.358710,0.091643,0.079285,-0.081793,0.337996,-0.187112,0.236537,-0.193596,0.072039
train_Wilson_Warbler_0014,0.108554,-0.470008,-0.700359,0.182079,-0.448865,0.152876,-0.227835,-0.548161,0.457663,-0.475571,0.137570,-0.418287,-0.091441,-0.081825,-0.162935,0.205688,-0.274646,-0.009318,-0.618041,0.355425,-0.058581,-0.206930,0.254830,-0.408479,0.107464,-0.166683,-0.557831,-0.015032,0.217823,0.209172,0.149503,0.138704,0.275187,0.061206,0.284279,-0.068838,-0.015946,0.100967,-0.240279,-0.115432,0.107749,0.013878,0.258142,0.298500,0.066413,0.140572,-0.252223,0.187565,0.287412,-0.749939,-0.321082,0.028917,-0.116102,-0.480369,-0.260162,-0.022669,0.032703,0.033400,0.027168,-0.060984,0.384252,0.109169,-0.249479,-0.133072,-0.240588,-0.209551,0.145532,-0.094813,-0.350657,0.486477,0.284952,-0.344559,-0.448928,0.110976,0.161382,-0.158433,-0.161335,-0.053378,-0.108408,-0.104524,0.052638,-0.145028,-0.306155,-0.275587,0.098717,-0.173178,0.262735,-0.052593,-0.229228,0.073620,0.020691,-0.025260,-0.085527,0.012702,0.000022,0.436533,0.192998,0.085386,-0.396935,0.325423
train_Wilson_Warbler_0015,0.328005,-0.327019,-0.599536,-0.134036,0.093925,-0.723691,0.190228,0.591735,0.389101,-0.420490,0.789183,-0.260641,0.261563,0.098966,0.249453,0.385623,0.412432,0.123089,-0.283030,0.364369,-0.318714,-0.656993,0.123953,-0.101244,-0.303123,-0.064963,-0.022296,-0.064173,-0.401521,-0.337781,0.748936,0.143495,-0.134965,0.315569,0.130002,0.075801,-0.235059,-0.508564,0.342873,-0.171818,0.091668,0.308970,0.023310,-0.184595,0.185571,0.312097,-0.113751,-0.080425,-0.244823,-0.322609,-0.365844,-0.144729,-0.363963,-0.006482,0.308647,0.197666,0.307411,-0.345915,-0.099788,0.328871,-0.511267,-0.113558,0.739770,0.134532,0.000662,0.050524,-0.195479,0.365518,0.050909,0.397868,-0.461732,-0.186099,0.195599,0.116332,0.510141,-0.034479,-0.010300,0.152155,0.124673,0.188643,-0.028932,0.526963,-0.063666,-0.045536,-0.032777,-0.104984,0.498656,0.097995,-0.042541,0.052916,0.005081,-0.243822,0.054858,-0.104940,-0.304909,0.055208,-0.209164,0.012692,0.040639,-0.082000
train_Wilson_Warbler_0016,-0.482289,-0.803721,-0.371363,0.500070,-0.155016,1.066677,0.946373,-0.195647,-0.552974,0.679398,0.663215,-0.427810,-0.643659,0.378064,0.316296,0.579100,0.346266,-0.538180,0.255480,0.010744,-0.255652,-0.408436,0.120361,-0.216487,0.224686,-0.032210,0.328290,-0.299497,-0.132355,-0.485943,-0.005185,-0.198582,-0.139624,-0.246959,-0.488075,0.079961,-0.070547,-0.145034,0.018985,-0.522485,0.178111,0.205316,0.303379,0.076165,-0.045796,0.078113,0.768051,-0.376234,0.358420,0.209368,-0.364349,0.192478,-0.148126,0.027044,0.226850,-0.040641,-0.282918,-0.594418,-0.031304,0.321841,0.367323,0.469780,0.300262,-0.045628,-0.025423,0.108841,0.013951,0.122542,-0.207154,-0.200396,0.429930,0.192126,-0.219462,0.492321,0.092898,-0.015872,0.177333,0.607505,-0.096661,-0.023982,-0.260705,-0.090456,0.105849,-0.354393,0.098003,-0.162292,0.274726,-0.057955,0.051494,-0.188706,0.250805,-0.128943,-0.026303,0.172248,0.051197,0.237659,-0.311066,0.144019,-0.178156,-0.077644
train_Wilson_Warbler_0017,-0.970962,-1.014080,0.572209,0.218184,0.154239,-0.076292,-0.477210,0.510152,-0.351294,0.576101,0.871825,1.300648,0.236783,0.671897,-0.169463,0.384294,0.057529,0.367276,0.060270,-0.869513,0.062753,0.376464,0.010713,0.035485,-0.602005,0.643582,-0.060255,-0.726581,0.282803,-0.357456,0.250639,-0.172447,-0.137352,-0.192085,-0.047417,0.283541,-0.241022,0.397851,-0.085655,-0.146282,-0.432747,-0.070429,0.193466,0.355686,-0.231437,0.258468,-0.064663,0.047356,-0.049110,0.125343,0.229287,-0.002609,-0.058945,-0.016029,0.265504,-0.345442,0.011629,-0.192461,0.467858,0.221870,-0.279187,-0.151134,0.346985,0.087325,0.318266,0.436609,0.220331,0.026276,-0.066599,-0.316489,-0.239418,-0.281718,-0.439381,-0.451110,-0.042788,-0.598693,0.147754,-0.087258,0.171592,0.057915,-0.100001,0.121796,-0.106086,0.281690,0.022564,0.005856,-0.103259,0.126992,-0.157330,-0.019616,0.332804,0.109434,-0.119446,-0.217265,-0.397123,0.147667,-0.384342,-0.164523,-0.016383,0.220345
train_Wilson_Warbler_0018,-0.804382,0.943442,-1.359712,0.309878,-0.159885,-0.042134,-0.186032,0.204359,-0.031615,0.124087,-0.352780,-0.335893,-0.170441,-0.008180,0.448953,-0.320102,-0.054609,-0.549948,-0.325132,0.129874,-0.035527,-0.080877,-0.301345,-0.105050,-0.063331,-0.066701,0.050742,-0.290440,-0.151554,-0.245064,0.134583,-0.064508,-0.049710,0.043775,-0.248830,-0.187826,0.405894,-0.190498,-0.480246,-0.242615,-0.219738,0.023713,-0.103940,-0.077644,-0.069364,0.248276,-0.078906,-0.034907,-0.356721,0.025743,0.147390,0.326958,-0.246802,-0.119839,0.080000,0.107061,-0.104585,-0.205132,0.033263,-0.101699,-0.113303,-0.035847,-0.039234,0.084318,-0.055004,-0.122257,-0.176049,0.121290,0.239144,-0.064224,-0.037122,-0.123776,0.078311,0.049420,-0.077480,0.099750,0.160663,-0.119150,0.032663,-0.010783,-0.169247,0.044599,-0.106680,-0.210552,0.052092,0.032377,-0.005349,0.135795,0.035374,-0.007191,-0.019651,-0.100967,0.224322,-0.183234,0.140470,0.099625,0.098600,-0.160021,0.093232,0.096162
train_Wilson_Warbler_0019,-0.660600,0.316625,1.337988,-0.670071,2.208691,0.560038,0.622125,-1.097923,-0.935557,-0.333410,-0.169234,-0.698049,0.618122,0.094349,-0.879975,0.012367,0.288591,0.114132,0.280527,-0.424556,0.189420,-0.551334,-0.080999,0.145756,-0.451306,0.781620,0.087144,0.061348,-0.210811,-0.217030,-0.240109,-0.145131,-0.019723,0.005308,-0.305088,0.256582,-0.439308,-0.189633,0.000584,0.166492,-0.226482,-0.148063,0.023928,-0.299549,-0.002393,-0.330062,-0.173141,-0.433432,-0.113409,-0.045167,0.110758,0.514134,-0.532979,0.210068,0.282759,-0.416108,0.155682,-0.046660,-0.374811,0.198165,-0.069298,-0.170601,-0.048460,-0.270453,0.245149,-0.213448,-0.491356,0.195687,-0.111266,-0.047477,-0.016375,0.059905,-0.373413,-0.035186,0.043326,-0.183865,0.095577,0.207825,-0.028507,0.124966,0.202706,-0.041515,0.051194,-0.239530,-0.087236,0.068087,0.131891,-0.290327,0.157428,0.049640,-0.042367,0.019036,-0.340053,0.027201,-0.179854,0.156309,-0.169898,0.059805,-0.164397,0.088325
train_Wilson_Warbler_0020,0.618686,-0.380210,-0.582247,-0.773724,-0.343433,-0.146726,-0.518127,0.333654,0.480186,-0.178386,0.519801,1.326468,0.247539,-0.215318,0.030654,-0.735738,0.514383,-0.006391,-0.133670,-0.307011,0.308392,-0.126354,0.552492,0.101740,0.231479,-0.143297,-0.119975,0.419265,0.014645,-0.280863,0.077607,0.188993,0.332588,0.279944,0.072675,0.061209,-0.121700,-0.147701,0.159806,-0.502555,-0.078839,-0.055778,-0.124264,-0.367195,0.263652,-0.096085,-0.316964,-0.240644,0.107822,-0.202856,0.281567,0.013475,0.193590,-0.414811,0.399751,-0.162795,-0.277813,-0.598358,0.051339,-0.006247,-0.155235,-0.011606,-0.113923,0.114471,0.069196,-0.317519,-0.342281,-0.212972,0.162558,0.218921,0.086267,-0.568538,0.277148,-0.322614,0.405562,-0.110215,-0.320525,0.056825,-0.212564,-0.063388,-0.075284,-0.002577,0.252266,0.275408,-0.051573,-0.017537,0.379009,-0.172440,0.103685,-0.117958,0.278714,0.259163,0.115329,-0.032256,-0.030094,-0.372159,-0.112235,0.070226,0.070260,0.115670
train_Wilson_Warbler_0021,0.604591,0.080338,-1.052402,0.480849,0.223647,0.005045,0.576602,-0.629951,-0.321939,0.199227,0.305646,0.154479,-0.605339,0.093646,-0.533134,0.322683,0.231535,0.039134,0.197546,-0.440116,0.115950,0.163491,0.015681,0.162027,-0.397598,0.121121,0.128901,-0.392273,0.367970,-0.165855,0.589790,-0.064481,0.272070,-0.205306,-0.123455,0.066644,0.731328,0.004836,0.003202,0.246303,-0.080093,0.122681,0.206890,0.042991,-0.165006,-0.123451,0.401412,0.532503,0.027393,0.073602,0.516266,0.010154,0.197551,0.347113,0.171867,0.074276,0.209009,0.002831,-0.082673,-0.030296,-0.271795,-0.100593,-0.285717,-0.045466,0.068454,-0.118804,-0.092178,0.127220,-0.378649,0.312321,0.231383,0.165584,-0.134606,0.088157,-0.310360,-0.204644,0.054761,-0.039870,0.125330,0.141226,0.026141,-0.411760,0.071929,-0.264372,-0.422350,-0.129786,0.264795,0.101743,-0.004610,0.039787,0.448909,0.126814,-0.008880,0.242625,-0.298203,0.096361,-0.088055,-0.046698,0.173360,0.136421
train_Wilson_Warbler_0022,0.257092,0.694886,-0.524414,-0.372853,0.144438,0.303953,-0.529414,0.416513,1.051642,-0.033524,-0.740012,0.232038,-0.307924,-0.147829,-0.273645,-0.229829,-0.562471,0.615409,-0.513008,0.302777,0.391237,-0.403261,-0.077210,0.226378,0.023251,-0.642931,0.211014,-0.427249,-0.291760,0.282545,0.085419,1.148472,-0.709912,0.525021,-0.011560,0.458906,-0.069431,0.265349,0.025932,-0.319656,-0.367278,-0.087914,-0.585958,0.583824,-0.044823,0.271918,-0.008877,0.292814,-0.091117,-0.243092,0.369804,0.472229,-0.009785,0.104302,-0.091516,-0.276474,-0.118269,0.697676,-0.260311,-0.080339,0.403583,-0.664367,-0.033733,-0.160635,-0.026168,0.328048,-0.088420,-0.339513,-0.007802,0.110395,-0.117190,-0.367553,-0.102040,-0.067465,-0.009174,-0.424962,-0.116544,-0.074204,-0.127346,0.015503,-0.342441,-0.290240,-0.337331,-0.361295,0.283522,-0.039307,-0.121601,-0.153837,0.080744,-0.202171,-0.210118,0.114494,-0.077229,0.649723,0.049550,-0.207536,-0.043863,-0.118996,-0.150412,0.386492
train_Wilson_Warbler_0023,-0.339261,1.703904,-0.079025,-0.706043,-0.129079,-0.876057,-0.867209,-0.237089,0.415906,0.660802,0.619896,-0.738976,0.105336,-0.537058,-1.073852,0.474188,-0.385245,-0.419173,0.234385,-0.218719,-0.121735,0.170752,0.073824,-0.180582,-0.181261,0.026287,0.322770,-0.070601,-0.558227,0.269962,-0.526892,0.173355,0.302560,0.231870,0.426648,-0.223242,-0.237166,0.089091,0.156790,-0.076871,-0.025753,0.453393,-0.049249,0.356361,0.064506,0.061970,0.237826,0.220586,0.095745,0.163341,-0.212068,-0.140808,-0.331407,-0.151630,-0.433765,-0.003731,-0.234009,0.260066,0.394579,0.025600,0.097511,0.330313,0.152499,-0.364959,0.165300,-0.340781,0.016712,-0.199639,-0.069902,0.189362,0.751586,-0.260008,0.014669,0.077926,0.329682,-0.168718,0.301576,-0.504289,-0.235806,0.177302,0.369979,-0.072505,0.297934,0.214180,0.231786,0.187469,0.344674,0.035904,-0.170031,-0.441688,0.276897,0.150446,-0.272254,-0.222728,0.028478,0.343969,-0.138798,0.109365,0.106340,0.132000
train_Wilson_Warbler_0024,-0.824600,-0.296302,-0.964478,0.371321,0.433616,0.295523,-0.555626,0.074687,-0.248486,-0.007759,0.084490,-0.346249,0.104991,-0.325787,-0.147966,-0.013918,-0.087467,-0.051015,0.308775,0.264428,0.062135,0.279404,0.333112,0.092291,0.107416,0.264158,-0.133360,0.300021,0.635818,-0.023544,-0.345089,0.029662,-0.071358,-0.466884,-0.155525,-0.073476,-0.080404,0.104278,-0.421224,-0.129194,0.325640,0.181379,-0.136729,0.019343,-0.389772,0.002866,0.139936,-0.096385,0.046959,-0.417668,0.226642,0.131031,-0.058099,0.142772,0.127995,-0.038608,0.089771,0.126190,0.139495,-0.134066,0.126796,0.139593,0.119592,0.202712,-0.248098,0.312799,0.029705,-0.205980,-0.259740,0.174902,-0.165224,-0.042128,0.212856,0.178709,-0.117103,0.116546,0.172323,-0.201111,0.214627,-0.097677,0.050195,-0.088433,0.037728,0.025837,0.042194,-0.030842,0.094584,0.145407,0.183175,-0.396604,0.042702,-0.150214,-0.331693,-0.051700,0.040086,-0.116312,0.001617,0.138841,-0.052049,-0.356463
train_Wilson_Warbler_0025,1.363164,-0.437636,0.458264,-0.461716,-0.370777,-0.895611,0.944207,-0.531400,0.302389,0.127936,0.373479,0.408619,-0.275324,-0.629525,0.242770,-0.590706,-0.832740,-0.327647,0.349314,-0.645453,-0.586991,0.161689,-1.212310,0.154554,-0.160983,0.054493,0.979870,0.664026,0.419250,0.608872,-0.485761,0.849982,-0.184007,-0.056023,0.260582,-0.469321,0.233903,0.009829,-0.830417,0.516551,0.079546,0.177354,0.108881,-0.327887,-0.201255,-0.388009,0.377575,0.284329,1.107225,-0.333902,-0.283377,-0.179614,0.252117,0.294592,-0.249542,-0.180203,0.118572,-0.175500,0.214375,0.075831,-0.156763,-0.557215,-0.019720,0.322544,0.357691,-0.147588,-0.731410,0.213317,-0.296946,0.006472,-0.528586,-0.108044,0.138767,0.732165,-0.049573,0.379548,0.017353,-0.029069,0.125887,0.184573,-0.075714,0.008789,-0.059002,-0.136221,-0.109003,-0.301676,-0.112727,0.375838,-0.365213,0.399844,-0.056469,0.372376,0.042055,-0.114907,-0.093610,-0.105688,-0.500968,0.176318,-0.100980,0.066050
train_Wilson_Warbler_0026,1.413038,-0.284726,-0.534582,-0.121700,-0.122030,0.150142,-0.228196,0.830067,0.226339,-0.013935,0.132927,-0.033273,-0.057301,0.233057,0.370592,-0.155423,-0.201680,0.444905,0.333672,-0.459393,0.532582,-0.436753,-0.057427,0.350862,0.280977,0.149661,0.336722,0.337048,0.135609,0.212039,0.042690,0.489163,0.259520,0.442413,-0.193337,-0.162038,-0.307852,-0.324589,0.017451,0.315305,0.219788,0.026056,-0.026321,-0.253755,0.213704,0.152597,-0.128871,-0.144598,-0.051385,-0.298027,0.195122,0.333052,-0.233052,0.152988,0.051642,0.018818,-0.055540,-0.089439,0.315400,0.002393,-0.181561,0.165735,-0.053374,0.127923,-0.001016,-0.062320,0.175151,-0.054404,-0.058743,-0.220902,-0.024467,0.385908,-0.210386,-0.105322,0.344183,-0.006192,-0.175971,0.099694,0.165958,-0.053161,-0.021345,-0.081334,-0.285469,0.156348,0.112427,-0.026639,0.405695,0.198924,0.129459,-0.223766,0.014000,-0.450232,-0.166886,-0.229215,-0.175635,0.050485,0.044324,-0.082753,-0.040375,0.002472
train_Wilson_Warbler_0027,-0.039761,-0.917263,0.016317,0.033549,0.114682,0.990709,0.866373,0.124574,0.485906,0.698627,-0.254431,-0.783879,0.182332,0.162859,0.488316,-0.323986,-0.464612,-0.341010,0.290848,0.396393,-0.971624,-0.418847,0.231625,0.630054,-0.051086,0.089601,-0.398192,0.129119,0.836253,-0.239345,-0.315397,0.153930,-0.069978,-0.139248,0.428551,0.925961,0.220299,0.673326,0.363252,0.352312,-0.202036,0.261686,-0.093357,0.095186,0.204136,-0.275858,0.072461,-0.039065,-0.019910,0.636372,-0.089486,-0.380622,0.032513,-0.256811,0.315042,-0.103140,-0.012563,0.005551,-0.417008,-0.430123,0.169115,0.020846,0.144707,-0.007220,0.293807,0.021612,-0.480298,-0.021467,0.315179,0.220388,-0.286431,-0.178509,-0.228599,-0.204911,0.078525,-0.142761,0.373336,-0.191755,-0.048061,0.217080,-0.131810,-0.066364,-0.169177,-0.005079,0.158173,0.011758,-0.063488,0.124937,-0.026451,0.126676,0.264103,-0.157808,-0.040289,-0.365746,0.530535,-0.488364,0.258290,0.098400,-0.075138,0.104101
train_Wilson_Warbler_0028,0.717233,-0.779757,2.499768,-0.326832,-0.057498,0.533510,0.065103,-0.041820,-0.137698,-0.080331,-0.949425,-1.209817,0.479717,-0.386209,0.052246,-0.715643,-0.341330,0.220890,-0.086054,-0.415821,-0.707495,-0.478419,0.001525,-0.841445,-0.396890,0.304290,-0.698639,0.170539,0.491783,-0.723898,-0.232226,-0.445620,0.681764,0.314387,0.033683,0.270438,0.159930,-0.227784,0.202237,-0.201803,-0.233285,0.395628,0.304487,0.433271,-0.022827,0.108814,-0.244522,0.320964,0.365931,0.165398,0.057831,-0.002235,-0.622827,0.157601,0.179315,-0.546303,-0.178739,0.121386,-0.036156,-0.158464,-0.247777,0.024638,0.324941,-0.207854,-0.324395,0.275935,0.172708,0.158086,-0.061833,-0.325481,-0.012197,-0.099586,0.058467,-0.146835,0.241073,0.096477,0.288790,-0.320057,-0.295126,-0.150848,-0.414445,0.033755,0.268374,0.198585,-0.285330,0.076610,-0.217611,0.103175,0.003172,-0.169854,0.162296,0.133595,0.326608,-0.008914,0.052967,0.322485,-0.099299,0.008444,-0.111448,-0.147087
train_Wilson_Warbler_0029,0.815916,-0.064230,-0.748131,0.091351,0.373006,-0.395092,0.109250,-0.652998,-0.175686,-0.887023,-0.119891,-0.237314,0.279786,0.148139,-0.462630,0.132149,-0.410700,0.391146,0.370321,0.475488,-0.113736,-0.396708,0.003392,0.003493,0.284363,0.604599,-0.620629,0.423777,0.059730,-0.255424,0.035076,-0.057042,-0.028894,-0.229704,0.274321,-0.196333,0.388856,-0.497014,0.526391,-0.338907,-0.379660,0.008058,-0.257329,-0.106863,-0.046603,0.451412,-0.348036,-0.333954,0.755619,0.341664,-0.367363,0.127052,-0.286650,0.126554,-0.052865,-0.021467,-0.046228,0.004419,-0.008187,-0.068706,0.121204,0.154615,0.084495,0.536160,0.236903,-0.011019,-0.153404,0.232718,0.017091,0.104312,-0.135881,-0.427247,-0.099209,-0.241432,-0.531042,-0.340074,-0.045520,0.091434,0.163590,0.333460,0.111692,0.010036,0.209071,0.255154,-0.221513,-0.306472,-0.040337,-0.133090,0.023961,0.440375,-0.135814,-0.256204,0.037223,0.038515,0.267936,0.287811,0.131000,0.209193,-0.115454,0.293622
train_Wilson_Warbler_0030,-0.179067,-1.062884,0.068723,-0.093324,0.001450,1.484807,0.179883,0.941777,-0.640833,-0.195595,-0.542653,-0.034089,-0.225391,0.546042,-0.453591,0.088411,0.302255,-0.420173,-0.219776,-0.312782,-0.171044,0.300632,-0.034114,-0.426781,0.534362,0.274663,-0.505244,0.812017,0.672680,0.245872,0.058808,-0.199094,0.420361,0.144047,0.209050,0.393076,-0.913418,-0.069088,0.106710,-0.428156,0.389768,0.522279,-0.020823,-0.139258,-0.008195,0.372821,0.045020,0.116265,0.121070,0.664720,-0.328109,-0.152922,-0.300580,-0.120088,0.180470,-0.377374,0.388291,0.045099,0.149533,0.133091,0.022980,-0.220675,0.124730,0.213424,0.053751,0.289050,0.488437,0.041851,0.383577,0.538634,-0.286902,0.124761,-0.158700,0.318217,-0.505416,-0.146600,0.169554,0.075930,0.212527,0.019793,0.096315,0.203758,0.155941,-0.048682,0.071603,-0.205869,0.176396,0.165337,-0.214354,0.151596,0.186396,-0.106241,0.160801,-0.119493,-0.272779,0.184282,-0.453911,0.229909,-0.107698,-0.042636
train_Wilson_Warbler_0031,1.425330,-0.202015,-0.234640,0.360116,0.269477,0.883043,-0.455351,0.436198,0.425931,0.068155,0.018645,0.138977,0.621168,-0.253359,0.321490,0.864070,-0.647936,-0.205688,0.279853,0.189583,0.431252,0.013923,-0.449446,0.562434,-0.101036,0.061124,-0.033306,-0.016335,0.429574,0.474827,-0.179325,-0.095574,0.211369,0.134304,-0.103995,0.187671,-0.125516,0.152135,0.028535,-0.155301,0.504128,-0.212132,0.286880,-0.016584,-0.181384,0.103162,-0.216762,0.037821,0.207247,0.504051,0.408245,-0.102425,0.448853,-0.021352,-0.346215,0.346354,0.229730,-0.016401,0.020079,0.874970,0.167948,-0.025666,0.981502,0.235577,0.199064,-0.189499,0.059290,0.117433,0.282716,0.043207,0.114820,0.458714,0.120573,0.068835,-0.351940,0.029221,-0.044748,0.491389,-0.122631,0.621315,-0.042254,-0.148882,0.146073,0.002799,-0.015290,0.156318,0.261864,-0.016902,-0.032520,-0.161358,0.020175,0.057905,0.011223,0.237567,-0.020346,0.042932,0.325699,0.342122,0.232607,-0.095255
train_Wilson_Warbler_0032,0.274906,0.560016,-0.001631,0.166378,0.074102,0.367364,0.818561,1.261021,-0.677989,-0.459978,-0.151562,0.144127,0.572030,0.377252,-1.266306,-0.303430,-0.245896,-0.025538,-0.169997,0.335241,-0.100098,-0.653375,-1.056397,-0.149445,0.260978,-0.731383,-0.027415,-0.399942,0.029958,1.460307,0.446090,0.603793,-0.171548,0.269873,0.452633,-0.409231,0.037132,-0.238563,0.202135,-0.095300,-0.006311,-0.000773,-0.344505,-0.117928,-0.037461,0.128488,-0.142910,-0.168339,-0.260547,-0.034122,0.152471,0.274662,-0.126928,-0.005799,0.570527,0.176589,0.091171,-0.009767,0.610822,0.418156,-0.547220,-0.227826,0.030047,0.509061,0.486966,-0.174418,-0.302889,0.129755,-0.354843,-0.168028,0.384645,-0.292234,-0.154000,-0.111496,0.240119,-0.359708,0.051062,-0.096501,0.071092,0.308438,-0.473767,-0.063871,-0.297777,-0.055486,0.205615,0.179578,-0.460092,-0.347898,-0.306523,0.092122,0.469227,-0.209144,0.345987,-0.298501,0.080798,0.061243,0.517727,-0.086542,-0.006734,-0.323541
