image_id,color_0,color_1,color_2,color_3,color_4,color_5,color_6,color_7,color_8,color_9,color_10,color_11,color_12,color_13,color_14,color_15,color_16,color_17,color_18,color_19,color_20,color_21,color_22,color_23,color_24,color_25,color_26,color_27,color_28,color_29,color_30,color_31,color_32,color_33,color_34,color_35,color_36,color_37,color_38,color_39,color_40,color_41,color_42,color_43,color_44,color_45,color_46,color_47,color_48,color_49,color_50,color_51,color_52,color_53,color_54,color_55,color_56,color_57,color_58,color_59,color_60,color_61,color_62,color_63,color_64,color_65,color_66,color_67,color_68,color_69,color_70,color_71,color_72,color_73,color_74,color_75,color_76,color_77,color_78,color_79,color_80,color_81,color_82,color_83,color_84,color_85,color_86,color_87,color_88,color_89,color_90,color_91,color_92,color_93,color_94,color_95
train_Wilson_Warbler_0003,0.000183,0.000366,0.000732,0.001404,0.001343,0.001709,0.003052,0.003418,0.006897,0.013794,0.016663,0.019409,0.028564,0.064209,0.115906,0.156494,0.128601,0.103027,0.102478,0.101929,0.050781,0.021240,0.011292,0.008972,0.008484,0.005005,0.004272,0.007751,0.004944,0.004272,0.002258,0.000549,0.000061,0.000549,0.001282,0.000977,0.001709,0.002808,0.002625,0.004517,0.008118,0.010925,0.011719,0.012695,0.014343,0.016113,0.020508,0.049133,0.111389,0.172852,0.134094,0.107300,0.114868,0.089172,0.045715,0.022522,0.009583,0.008057,0.004456,0.006226,0.008057,0.004822,0.002563,0.000244,0.041565,0.007080,0.006470,0.006165,0.005859,0.006104,0.005859,0.006409,0.008179,0.042175,0.059570,0.084473,0.080566,0.080017,0.066589,0.059265,0.065613,0.067322,0.068542,0.063416,0.054382,0.041260,0.024658,0.016357,0.010742,0.008911,0.004944,0.004333,0.002136,0.000732,0.000183,0.000122
train_Wilson_Warbler_0004,0.000122,0.000000,0.000244,0.000000,0.000244,0.000305,0.002197,0.004639,0.011963,0.018921,0.022949,0.029968,0.066162,0.155396,0.191467,0.101074,0.078735,0.089844,0.072083,0.040344,0.033264,0.020081,0.015564,0.012817,0.012207,0.010559,0.004883,0.001953,0.001160,0.000427,0.000244,0.000183,0.000061,0.000061,0.000000,0.000305,0.000183,0.001099,0.002930,0.005859,0.014038,0.014709,0.015930,0.016785,0.014709,0.017090,0.035583,0.082825,0.125305,0.180542,0.127136,0.104248,0.110168,0.075684,0.029724,0.015808,0.006348,0.002808,0.000061,0.000000,0.000000,0.000000,0.000000,0.000000,0.011536,0.029541,0.052979,0.036621,0.037964,0.058350,0.115784,0.283630,0.156555,0.067505,0.045105,0.023682,0.025208,0.013916,0.007996,0.005615,0.010132,0.007141,0.006165,0.003113,0.001465,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
train_Wilson_Warbler_0005,0.000000,0.000366,0.002625,0.009155,0.014099,0.014404,0.015076,0.018982,0.023926,0.034851,0.049866,0.053711,0.065369,0.090271,0.092651,0.100708,0.079224,0.063049,0.052917,0.047729,0.034790,0.023438,0.019653,0.019592,0.012939,0.009216,0.009460,0.009888,0.009521,0.010315,0.008667,0.003540,0.000000,0.000061,0.000977,0.005554,0.013000,0.013184,0.011963,0.015747,0.019958,0.017639,0.020325,0.038757,0.058655,0.068604,0.075745,0.099487,0.113525,0.104492,0.085205,0.075256,0.036499,0.026794,0.023438,0.014832,0.009583,0.008606,0.010376,0.010132,0.008911,0.007874,0.003601,0.001221,0.016724,0.058777,0.092712,0.080017,0.061523,0.053406,0.057922,0.049561,0.041809,0.041748,0.035950,0.039062,0.041260,0.044250,0.038940,0.032227,0.034668,0.029541,0.027039,0.021179,0.023438,0.017639,0.009277,0.008118,0.009033,0.009094,0.007385,0.007324,0.005371,0.003174,0.001404,0.000427
train_Wilson_Warbler_0006,0.031494,0.015076,0.017639,0.016907,0.021973,0.027649,0.029175,0.027466,0.025330,0.026672,0.025024,0.023315,0.027466,0.029419,0.035583,0.040649,0.038330,0.044250,0.039001,0.035950,0.036011,0.040283,0.052979,0.142700,0.107178,0.019409,0.002869,0.005127,0.005371,0.004578,0.003845,0.001282,0.028442,0.005920,0.004700,0.011230,0.013977,0.010864,0.009949,0.008301,0.007751,0.008911,0.009033,0.011597,0.012390,0.015503,0.016418,0.013123,0.016174,0.016541,0.016113,0.016357,0.018860,0.018433,0.024963,0.029480,0.045654,0.052979,0.068359,0.065857,0.083801,0.305786,0.032288,0.000244,0.020508,0.008972,0.013428,0.015503,0.011658,0.008118,0.008057,0.006348,0.005920,0.005920,0.005920,0.005676,0.005981,0.009338,0.009399,0.009460,0.008911,0.009644,0.009521,0.010803,0.011963,0.012512,0.013855,0.017212,0.017822,0.018250,0.019104,0.022339,0.038452,0.072449,0.164001,0.402954
train_Wilson_Warbler_0007,0.000305,0.005737,0.087769,0.122131,0.080444,0.048279,0.040649,0.038269,0.031494,0.028503,0.036743,0.054199,0.069092,0.065063,0.056396,0.041321,0.034851,0.031738,0.025452,0.021912,0.017639,0.016174,0.014893,0.008118,0.004639,0.003113,0.003357,0.002808,0.002441,0.002563,0.002563,0.001343,0.000610,0.018372,0.056946,0.127686,0.071960,0.064087,0.049194,0.037048,0.029907,0.021484,0.019226,0.023438,0.035522,0.050415,0.069519,0.074524,0.064575,0.049927,0.040222,0.031799,0.021912,0.012634,0.008911,0.006470,0.003235,0.003479,0.002686,0.001831,0.001465,0.000610,0.000061,0.000244,0.004700,0.059204,0.197815,0.115540,0.120544,0.122192,0.097534,0.059875,0.049194,0.034729,0.027161,0.021912,0.018188,0.017151,0.012756,0.010193,0.008484,0.007324,0.005676,0.003662,0.002747,0.001160,0.000671,0.000610,0.000610,0.000122,0.000244,0.000000,0.000000,0.000000,0.000000,0.000000
train_Wilson_Warbler_0008,0.000427,0.000610,0.001892,0.006592,0.015076,0.019775,0.022034,0.023132,0.025024,0.026855,0.024292,0.029114,0.032227,0.030457,0.034973,0.038879,0.041809,0.047119,0.046448,0.041199,0.043274,0.041870,0.045898,0.046143,0.046021,0.041565,0.038025,0.040405,0.033997,0.027283,0.024963,0.062622,0.000244,0.000549,0.001221,0.004456,0.011536,0.017334,0.017334,0.015259,0.018616,0.022278,0.020447,0.023254,0.023071,0.030945,0.029114,0.028198,0.030212,0.033142,0.039673,0.041443,0.040527,0.042480,0.039246,0.037720,0.038147,0.040466,0.041504,0.042542,0.047791,0.044067,0.040222,0.136963,0.310303,0.096191,0.062866,0.054321,0.048462,0.042114,0.034790,0.031372,0.026978,0.023987,0.020325,0.019531,0.017395,0.015869,0.017151,0.016602,0.012756,0.012634,0.014221,0.015686,0.015503,0.013306,0.010803,0.010071,0.008240,0.006348,0.009155,0.008606,0.008118,0.005188,0.002319,0.008789
train_Wilson_Warbler_0009,0.000000,0.000061,0.000122,0.000122,0.000061,0.000916,0.001648,0.002136,0.003906,0.011963,0.015259,0.010681,0.009277,0.011780,0.008667,0.011536,0.015930,0.029724,0.045898,0.077759,0.114807,0.124573,0.115845,0.132019,0.120911,0.064270,0.027161,0.016235,0.008850,0.005493,0.005432,0.006958,0.000000,0.000183,0.000549,0.000854,0.001831,0.007751,0.014038,0.014099,0.009644,0.008789,0.011047,0.011230,0.009949,0.011841,0.014099,0.017334,0.022583,0.046448,0.057983,0.090759,0.099182,0.120239,0.118835,0.133301,0.106079,0.035156,0.012024,0.007263,0.005371,0.003601,0.004761,0.003174,0.006409,0.037598,0.026550,0.016663,0.009766,0.006409,0.004822,0.005310,0.005127,0.005920,0.006958,0.009888,0.013000,0.026855,0.051819,0.070923,0.089600,0.085815,0.100342,0.107971,0.137390,0.086609,0.043823,0.021667,0.007751,0.005920,0.006104,0.001587,0.000549,0.000427,0.000183,0.000244
train_Wilson_Warbler_0010,0.018982,0.027710,0.048950,0.050537,0.042419,0.047485,0.047607,0.055054,0.060791,0.060303,0.056824,0.051025,0.044495,0.045166,0.045410,0.045044,0.045288,0.042358,0.033875,0.028931,0.022766,0.017334,0.016479,0.015381,0.012146,0.008057,0.004944,0.002197,0.000977,0.000854,0.000549,0.000061,0.007568,0.014404,0.029480,0.047668,0.047302,0.044067,0.041809,0.050842,0.047729,0.048462,0.052246,0.051025,0.052185,0.050903,0.043030,0.040283,0.040283,0.049255,0.044739,0.046448,0.039307,0.036194,0.031250,0.016785,0.009888,0.007812,0.005981,0.002319,0.000610,0.000122,0.000000,0.000000,0.102112,0.069641,0.066528,0.062805,0.059143,0.050049,0.044556,0.046204,0.049866,0.045044,0.044128,0.039734,0.036255,0.031067,0.033752,0.033264,0.034485,0.031433,0.027832,0.024292,0.021362,0.013550,0.008972,0.008728,0.007324,0.005676,0.002075,0.000061,0.000061,0.000000,0.000000,0.000000
train_Wilson_Warbler_0011,0.000122,0.001831,0.004150,0.004211,0.003662,0.017700,0.066284,0.110352,0.101379,0.080078,0.057983,0.056396,0.050659,0.053345,0.059753,0.054504,0.049683,0.058716,0.056030,0.031311,0.021667,0.017578,0.018982,0.013611,0.005066,0.002075,0.001282,0.000854,0.000366,0.000183,0.000122,0.000061,0.000183,0.001770,0.004517,0.003601,0.003052,0.010803,0.018799,0.054688,0.079590,0.092773,0.083984,0.057495,0.049927,0.048157,0.047058,0.045837,0.047974,0.047852,0.047913,0.049988,0.042053,0.042297,0.051208,0.036072,0.010925,0.005127,0.007996,0.005310,0.002625,0.000427,0.000000,0.000000,0.019653,0.019104,0.022339,0.037720,0.085083,0.146301,0.132263,0.111267,0.091064,0.056396,0.039429,0.032410,0.030579,0.035400,0.032715,0.029175,0.017029,0.014282,0.015625,0.011169,0.008240,0.005676,0.003906,0.002014,0.000793,0.000305,0.000061,0.000000,0.000000,0.000000,0.000000,0.000000
train_Wilson_Warbler_0012,0.000061,0.000122,0.000305,0.001160,0.004272,0.007080,0.019653,0.026184,0.037842,0.069214,0.084534,0.108093,0.138916,0.103760,0.088867,0.070251,0.048706,0.038147,0.029175,0.024048,0.023315,0.021118,0.019775,0.015869,0.007751,0.004639,0.002869,0.001648,0.000854,0.000916,0.000732,0.000122,0.000000,0.000061,0.000183,0.000854,0.003113,0.006104,0.024841,0.043640,0.058655,0.084045,0.118652,0.134521,0.110901,0.100098,0.083862,0.062012,0.044922,0.034241,0.028748,0.021912,0.013184,0.009460,0.005432,0.003723,0.002380,0.001526,0.000916,0.000793,0.000732,0.000366,0.000122,0.000000,0.017517,0.025146,0.049866,0.077637,0.114319,0.143860,0.156128,0.114441,0.081299,0.056030,0.042297,0.030273,0.019531,0.015137,0.012085,0.010254,0.006775,0.006714,0.004700,0.004761,0.003723,0.002319,0.001587,0.001160,0.000916,0.000549,0.000549,0.000305,0.000122,0.000000,0.000000,0.000000
train_Wilson_Warbler_0013,0.000061,0.001526,0.026123,0.044495,0.044495,0.033386,0.027222,0.033691,0.037537,0.055359,0.069702,0.065979,0.071777,0.084473,0.087463,0.082886,0.072083,0.049927,0.030762,0.025879,0.016907,0.013672,0.009888,0.005432,0.004211,0.002380,0.001038,0.000549,0.000793,0.000183,0.000061,0.000061,0.000061,0.002502,0.036743,0.054260,0.039307,0.032288,0.034119,0.038147,0.055237,0.047241,0.044617,0.046631,0.044861,0.051697,0.068176,0.070679,0.073120,0.071289,0.062256,0.055786,0.038086,0.017822,0.008301,0.003967,0.001831,0.000793,0.000183,0.000000,0.000000,0.000000,0.000000,0.000000,0.011841,0.067383,0.081360,0.125244,0.080139,0.058228,0.049438,0.046570,0.046814,0.046204,0.052490,0.051758,0.056335,0.061523,0.060181,0.040833,0.026489,0.015259,0.010315,0.005188,0.003113,0.001892,0.000977,0.000305,0.000122,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
train_Wilson_Warbler_0014,0.000000,0.000000,0.000000,0.000061,0.000000,0.000549,0.002686,0.008057,0.040344,0.063354,0.069275,0.091675,0.086426,0.080444,0.077637,0.072021,0.064514,0.051636,0.040955,0.035522,0.027832,0.025879,0.019714,0.022766,0.021667,0.019714,0.020691,0.016235,0.015808,0.008667,0.006653,0.009216,0.000000,0.000000,0.000000,0.000061,0.000000,0.000732,0.002625,0.006104,0.006226,0.016418,0.061646,0.065857,0.082031,0.094116,0.095459,0.086304,0.080627,0.067871,0.056824,0.048401,0.033386,0.021912,0.025024,0.021118,0.021973,0.022217,0.023560,0.018860,0.016541,0.009644,0.007080,0.007385,0.000793,0.006592,0.012390,0.009277,0.052979,0.086243,0.106262,0.090942,0.066345,0.058472,0.055786,0.052368,0.051636,0.041870,0.039246,0.030518,0.028137,0.024963,0.022583,0.025879,0.019958,0.015076,0.019775,0.017334,0.016479,0.012207,0.010315,0.006531,0.004761,0.003967,0.004517,0.005798
train_Wilson_Warbler_0015,0.000183,0.000122,0.000000,0.000244,0.000305,0.001404,0.006775,0.021912,0.034058,0.043518,0.066467,0.060120,0.051514,0.048279,0.071045,0.082275,0.077881,0.065491,0.054810,0.051575,0.051514,0.062500,0.045227,0.025024,0.017822,0.015198,0.013794,0.013489,0.012512,0.003113,0.001038,0.000793,0.000122,0.000122,0.000122,0.000122,0.000183,0.000122,0.000549,0.000305,0.000916,0.003479,0.010315,0.028809,0.053345,0.065552,0.069031,0.069885,0.086365,0.095154,0.097290,0.087402,0.088745,0.077576,0.044434,0.028870,0.020447,0.016296,0.006775,0.008850,0.009766,0.010864,0.009949,0.008240,0.122131,0.046265,0.042969,0.044922,0.046692,0.052795,0.054749,0.060181,0.059998,0.060608,0.052124,0.046204,0.043152,0.045776,0.042786,0.039124,0.031433,0.033447,0.035767,0.021362,0.006409,0.004578,0.002075,0.000977,0.000488,0.000549,0.000610,0.000305,0.000244,0.000366,0.000732,0.000183
train_Wilson_Warbler_0016,0.000000,0.000000,0.000183,0.000244,0.000427,0.004333,0.025269,0.037170,0.050415,0.053589,0.052979,0.050110,0.059631,0.067017,0.065491,0.062927,0.052979,0.052124,0.046997,0.039551,0.035034,0.031433,0.027039,0.025146,0.026184,0.029907,0.028809,0.024414,0.021179,0.010803,0.008240,0.010376,0.000000,0.000061,0.000427,0.000610,0.002319,0.011841,0.012878,0.018677,0.015625,0.015930,0.022888,0.030334,0.053589,0.081726,0.085327,0.099670,0.115906,0.093445,0.066040,0.049011,0.037354,0.029541,0.026672,0.027466,0.028748,0.022949,0.021545,0.010071,0.004456,0.004456,0.004639,0.005798,0.051270,0.141968,0.217285,0.139343,0.074768,0.055420,0.038391,0.031311,0.023193,0.017212,0.015381,0.013794,0.013916,0.013489,0.013733,0.011536,0.011780,0.014038,0.012024,0.012512,0.011108,0.010925,0.010681,0.009460,0.006592,0.005981,0.004822,0.002625,0.002747,0.002502,0.002747,0.007446
train_Wilson_Warbler_0017,0.000183,0.000183,0.000244,0.000305,0.000061,0.000610,0.001099,0.003357,0.005432,0.008179,0.015076,0.124878,0.123169,0.051147,0.033508,0.026001,0.032288,0.051086,0.054688,0.052673,0.049316,0.045410,0.046204,0.035889,0.037720,0.031494,0.028015,0.031555,0.016663,0.018250,0.022583,0.052734,0.000000,0.000183,0.000244,0.000305,0.000244,0.000732,0.001160,0.003357,0.005798,0.008545,0.013611,0.090149,0.105896,0.079529,0.042358,0.032776,0.044678,0.047791,0.042664,0.043884,0.046875,0.036682,0.025574,0.031433,0.033936,0.031799,0.028259,0.029907,0.031494,0.033386,0.033997,0.072754,0.092529,0.040527,0.019653,0.018433,0.014221,0.009460,0.009888,0.010681,0.018677,0.056213,0.133362,0.074646,0.031555,0.020630,0.017273,0.026733,0.019592,0.014099,0.019043,0.039429,0.041382,0.044250,0.029053,0.015320,0.018677,0.016602,0.018494,0.013306,0.016296,0.016968,0.017883,0.065125
train_Wilson_Warbler_0018,0.000305,0.000122,0.000061,0.000122,0.000366,0.000244,0.000854,0.001099,0.001770,0.003723,0.006287,0.010315,0.016052,0.024353,0.042786,0.041626,0.051147,0.060303,0.089417,0.139526,0.272888,0.193115,0.036865,0.005920,0.000610,0.000061,0.000061,0.000000,0.000000,0.000000,0.000000,0.000000,0.000244,0.000122,0.000183,0.000488,0.000610,0.001160,0.002014,0.002441,0.005005,0.008240,0.017822,0.029724,0.025757,0.027954,0.035095,0.044678,0.057495,0.074097,0.113220,0.229065,0.220337,0.067871,0.018188,0.011536,0.006348,0.000305,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.097473,0.006226,0.005432,0.007324,0.006653,0.005981,0.006531,0.007202,0.007690,0.008667,0.010132,0.009705,0.012024,0.014648,0.021851,0.028259,0.043274,0.064148,0.115723,0.207397,0.194458,0.069336,0.019958,0.003052,0.002014,0.002625,0.004517,0.007080,0.007385,0.002991,0.000244,0.000000
train_Wilson_Warbler_0019,0.000000,0.000000,0.000183,0.000183,0.000183,0.000610,0.000916,0.001404,0.001770,0.003601,0.005493,0.006714,0.007446,0.007996,0.009277,0.008972,0.014404,0.146973,0.287415,0.201477,0.221375,0.010681,0.011169,0.011963,0.010498,0.008484,0.006226,0.006226,0.004272,0.001831,0.000916,0.001343,0.000000,0.000061,0.000122,0.000183,0.000183,0.000610,0.001343,0.002380,0.003479,0.007568,0.007690,0.010925,0.010132,0.011902,0.014465,0.013489,0.019531,0.141724,0.329407,0.288330,0.102295,0.010742,0.007690,0.006226,0.004395,0.002930,0.001282,0.000671,0.000122,0.000122,0.000000,0.000000,0.004639,0.006348,0.011719,0.013977,0.012024,0.008606,0.010132,0.011658,0.011780,0.012756,0.011597,0.009033,0.008545,0.007690,0.007141,0.006592,0.011902,0.183899,0.384033,0.255432,0.005432,0.002380,0.001343,0.000793,0.000122,0.000305,0.000122,0.000000,0.000000,0.000000,0.000000,0.000000
train_Wilson_Warbler_0020,0.000793,0.001343,0.003784,0.011902,0.015442,0.017822,0.028809,0.079712,0.107849,0.107239,0.085938,0.079834,0.069458,0.058228,0.060242,0.072510,0.068848,0.030212,0.019897,0.018250,0.014282,0.011780,0.009705,0.009766,0.007751,0.003845,0.002563,0.001526,0.000549,0.000061,0.000000,0.000061,0.000488,0.000732,0.002686,0.004700,0.018799,0.010742,0.011902,0.013977,0.020691,0.035583,0.051208,0.101624,0.084412,0.113892,0.105286,0.094604,0.072571,0.060303,0.057800,0.065796,0.045410,0.011719,0.005432,0.003540,0.002380,0.001648,0.001343,0.000549,0.000122,0.000000,0.000061,0.000000,0.062439,0.041931,0.062134,0.045654,0.055237,0.071106,0.076843,0.089172,0.075745,0.063782,0.042664,0.040710,0.038879,0.030884,0.031250,0.029724,0.026306,0.035156,0.041687,0.013245,0.006531,0.005676,0.003357,0.003174,0.002258,0.001709,0.001160,0.001160,0.000305,0.000061,0.000000,0.000061
train_Wilson_Warbler_0021,0.000488,0.001099,0.002014,0.003601,0.008606,0.017944,0.016907,0.008240,0.010010,0.011536,0.013672,0.016174,0.022522,0.030090,0.040222,0.049988,0.057800,0.074280,0.088684,0.121643,0.151001,0.124817,0.066223,0.025635,0.011047,0.011353,0.006897,0.005859,0.000854,0.000488,0.000305,0.000000,0.000610,0.001953,0.004761,0.006897,0.017639,0.018738,0.023254,0.016907,0.018494,0.018677,0.026001,0.036011,0.046387,0.062439,0.080200,0.105286,0.130127,0.135498,0.109619,0.067444,0.029175,0.015686,0.011963,0.010071,0.003906,0.001221,0.000488,0.000244,0.000305,0.000000,0.000000,0.000000,0.005127,0.010376,0.015503,0.015747,0.026550,0.033142,0.037659,0.046082,0.047852,0.056458,0.069397,0.083252,0.108459,0.121277,0.112793,0.075134,0.052490,0.031189,0.014587,0.012207,0.008789,0.006287,0.004517,0.002197,0.001465,0.000977,0.000183,0.000183,0.000122,0.000000,0.000000,0.000000
train_Wilson_Warbler_0022,0.362244,0.044067,0.044312,0.024414,0.021301,0.021790,0.023376,0.024841,0.031738,0.043030,0.053284,0.057434,0.058289,0.073853,0.046814,0.020630,0.010498,0.007568,0.004944,0.003906,0.003906,0.003845,0.002808,0.002747,0.001648,0.001221,0.001099,0.000854,0.001404,0.001038,0.000610,0.000488,0.198181,0.120300,0.068787,0.048889,0.033508,0.024475,0.023376,0.022278,0.018494,0.021667,0.030334,0.036316,0.036560,0.040405,0.050293,0.042908,0.031860,0.058167,0.052979,0.016907,0.009827,0.005920,0.002625,0.001587,0.001099,0.001343,0.000610,0.000122,0.000122,0.000061,0.000000,0.000000,0.494080,0.066650,0.061035,0.073425,0.078674,0.077942,0.065674,0.040710,0.022217,0.010742,0.004150,0.001892,0.000977,0.000427,0.000427,0.000305,0.000244,0.000244,0.000122,0.000061,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
train_Wilson_Warbler_0023,0.001892,0.006897,0.012329,0.021667,0.034973,0.040161,0.038147,0.041687,0.048523,0.050354,0.063354,0.078125,0.139160,0.188477,0.079102,0.022095,0.009216,0.004700,0.004578,0.003418,0.004272,0.003662,0.004333,0.005310,0.005188,0.004700,0.004944,0.006653,0.006470,0.010010,0.030579,0.025024,0.004700,0.013489,0.013855,0.033997,0.033386,0.031494,0.037964,0.039368,0.037292,0.038940,0.041260,0.044922,0.065002,0.130127,0.148315,0.158569,0.026550,0.004578,0.005615,0.005310,0.005188,0.005310,0.008911,0.008606,0.012390,0.015808,0.014526,0.009888,0.002747,0.001282,0.000488,0.000122,0.030823,0.066040,0.117920,0.142029,0.153687,0.196228,0.156311,0.030884,0.015991,0.009277,0.005310,0.003540,0.003479,0.002869,0.002747,0.002014,0.002136,0.001953,0.002747,0.003784,0.005066,0.005920,0.008057,0.010193,0.008118,0.004578,0.004211,0.002319,0.000916,0.000671,0.000061,0.000122
train_Wilson_Warbler_0024,0.001648,0.003784,0.006958,0.010986,0.013184,0.017517,0.020142,0.021973,0.024658,0.031372,0.036560,0.036316,0.038818,0.042175,0.048462,0.051086,0.058594,0.060913,0.070190,0.079041,0.073425,0.074402,0.057983,0.043884,0.024658,0.015625,0.008728,0.004883,0.003845,0.002014,0.001465,0.014709,0.002380,0.005432,0.011658,0.013184,0.018799,0.020203,0.025452,0.028015,0.030273,0.031738,0.038025,0.039001,0.043091,0.047424,0.052551,0.053223,0.053101,0.062866,0.061096,0.062744,0.058777,0.057312,0.051453,0.041931,0.031982,0.023865,0.012512,0.005432,0.002380,0.001770,0.001892,0.010437,0.046448,0.016846,0.019958,0.019531,0.027405,0.032104,0.034241,0.033997,0.035339,0.038330,0.039062,0.040771,0.039734,0.041931,0.038696,0.043579,0.041321,0.052917,0.048889,0.046936,0.044800,0.040771,0.036072,0.033142,0.028381,0.024292,0.015564,0.013184,0.009949,0.004456,0.003418,0.007935
train_Wilson_Warbler_0025,0.000061,0.000061,0.000671,0.003418,0.020935,0.051208,0.050842,0.062500,0.057312,0.062622,0.059082,0.068542,0.053772,0.049988,0.044983,0.042358,0.045471,0.033508,0.036621,0.030273,0.028198,0.024536,0.024780,0.022522,0.021912,0.017822,0.016846,0.014771,0.017517,0.016174,0.014099,0.006592,0.000061,0.000000,0.000488,0.001160,0.006409,0.016235,0.017761,0.035950,0.072327,0.087341,0.075378,0.068115,0.062744,0.064209,0.057129,0.047119,0.042908,0.050049,0.049805,0.044556,0.027588,0.024719,0.024658,0.021301,0.019836,0.019409,0.018555,0.015747,0.013245,0.011841,0.002258,0.001099,0.002258,0.001953,0.007935,0.012146,0.033325,0.045593,0.050415,0.057922,0.061279,0.062622,0.058960,0.057190,0.048401,0.050781,0.046936,0.043518,0.043457,0.040833,0.036560,0.031067,0.032593,0.028992,0.018677,0.018555,0.016479,0.018250,0.019958,0.019470,0.014099,0.014465,0.005249,0.000061
train_Wilson_Warbler_0026,0.000000,0.001953,0.032043,0.128174,0.173889,0.121216,0.093506,0.065186,0.059143,0.049072,0.040405,0.031982,0.027527,0.022217,0.017883,0.015564,0.012695,0.010498,0.008545,0.009766,0.008789,0.007629,0.007263,0.005493,0.005127,0.004395,0.003662,0.003601,0.002625,0.001953,0.002930,0.025269,0.000061,0.001770,0.006348,0.010620,0.024109,0.066711,0.096069,0.125183,0.132446,0.100830,0.086365,0.066650,0.047607,0.035400,0.031311,0.023743,0.019897,0.016113,0.012512,0.010559,0.010132,0.009277,0.007812,0.007690,0.005493,0.004517,0.004456,0.003723,0.004395,0.002563,0.003479,0.022156,0.000000,0.000000,0.008911,0.089233,0.190857,0.200439,0.146423,0.073303,0.052002,0.038147,0.032410,0.030823,0.024231,0.019531,0.015259,0.012512,0.009888,0.009277,0.006836,0.003967,0.004700,0.003296,0.002197,0.001587,0.001892,0.002502,0.002502,0.001648,0.002197,0.001709,0.002258,0.009460
